"ssn","bank_name","IBAN","account_id" 
"56262317152","ملی","IR754880271277991916820404","421747"
"56262317152","ملی","IR954638891644921201059641","834161"
"56262317152","صادرات","IR688429296590737475844024","690272"
"56262317152","ملی","IR442853241310362067993931","230252"
"56262317152","صادرات","IR685253804220740393965986","155209"
"35963112291","ملی","IR436611246918781870852120","319643"
"35963112291","ملت","IR980112294394332517012442","936687"
"35963112291","تجارت","IR383853760177509175506915","144422"
"35963112291","تجارت","IR729427462753999537006665","617170"
"57349622013","ملی","IR505450180147385056311012","873419"
"57349622013","صادرات","IR823369723059074309899431","793324"
"99612487768","ملی","IR901160426829057101102139","961064"
"12108418571","صادرات","IR407079540768044290663361","437799"
"12108418571","ملی","IR316214753130291184484730","155495"
"88009393100","سرمایه","IR431860686466550842169401","806493"
"88009393100","صادرات","IR101978629346554524671546","990546"
"88009393100","صادرات","IR619294724183543712607085","951638"
"79764227754","صادرات","IR168737690777842258985234","841299"
"79764227754","سرمایه","IR936617869438094359740701","226094"
"79764227754","تجارت","IR866394966136550749429903","550414"
"21193155239","سرمایه","IR258079946881249605175865","606637"
"40060653772","صادرات","IR448314301597704289487189","908797"
"40060653772","سرمایه","IR709839048212369004987800","989444"
"40060653772","ملی","IR791881171668966835856557","738790"
"40060653772","ملت","IR814502978818118900047891","333432"
"40060653772","سرمایه","IR378946394155418886658854","771247"
"61354123019","تجارت","IR578807388063666397907221","914022"
"61354123019","صادرات","IR605436936632983519259993","762948"
"61354123019","تجارت","IR512054610631717857755965","631264"
"61354123019","سرمایه","IR584262635226319351449336","576854"
"61354123019","ملت","IR687319604468314279615126","750474"
"99645435267","تجارت","IR661899863770779747896626","823493"
"99645435267","ملت","IR389399599760104175445186","537719"
"12819663169","تجارت","IR579836247099352495313408","889402"
"12819663169","ملت","IR662767258117642039898723","823624"
"12819663169","سرمایه","IR439457930449780008237892","689222"
"12819663169","ملت","IR151233429914333993982969","951124"
"12819663169","ملت","IR760590846259684706370124","732981"
"68184518880","صادرات","IR465352985499584579499739","833726"
"60882678353","ملی","IR526078083021551713184899","191273"
"60882678353","سرمایه","IR765008672098912653990000","118932"
"60882678353","ملت","IR253075857163462952296366","660303"
"69944144526","تجارت","IR177269104273506490211305","222917"
"69944144526","سرمایه","IR132007204677495637174249","752293"
"69944144526","ملی","IR420129889831685318229650","816137"
"69944144526","سرمایه","IR752751758517322626008044","612346"
"69944144526","صادرات","IR826885202286526312884379","276209"
"32222033446","صادرات","IR117539060007118156015457","101458"
"32222033446","صادرات","IR582831854092874234400837","437280"
"32222033446","ملت","IR565298873120625368891717","977807"
"32222033446","صادرات","IR621677496917857858295464","645084"
"32222033446","تجارت","IR637546586063408172939742","140478"
"68860369538","تجارت","IR803714080910278830585001","706809"
"68860369538","سرمایه","IR709163210844197683594405","684144"
"68860369538","ملی","IR878375051777014285859190","169733"
"68860369538","تجارت","IR222913434727209180984661","678466"
"89272516132","ملی","IR490088163147321444053467","222854"
"89272516132","سرمایه","IR304347565409687898686167","413161"
"89272516132","تجارت","IR290446675689616385954368","908423"
"89272516132","ملت","IR213807291849230805400373","882062"
"88362141482","صادرات","IR248705556826972669319666","754585"
"88362141482","تجارت","IR858430513601706446082827","995432"
"73383984033","ملت","IR701494058575465520333355","980987"
"73383984033","ملت","IR245547841069780802883523","451690"
"73383984033","ملی","IR665644431569057387887795","585831"
"40430198375","تجارت","IR509197124280024499305640","168443"
"40549300861","ملت","IR452203677817423768936163","305216"
"40549300861","سرمایه","IR814619776562107475676384","129772"
"40549300861","تجارت","IR469634237934098269185026","451571"
"40549300861","سرمایه","IR602645282240159123717908","967718"
"40549300861","سرمایه","IR983844991232251944929452","572323"
"74768254555","صادرات","IR914328911872720341141393","672958"
"79867742786","سرمایه","IR998375983299500237675329","364594"
"79867742786","ملی","IR518018612985298852334748","801057"
"79867742786","ملت","IR977880406453743734183705","463512"
"81040495181","تجارت","IR134132454457794438242431","993056"
"81040495181","ملی","IR876677184167329066605148","918837"
"58877259884","صادرات","IR140991311940582371580425","518150"
"58877259884","ملی","IR771085978975102104010748","383654"
"33923661428","صادرات","IR841651755334707091891315","212546"
"33923661428","ملی","IR966882497781156978689799","362127"
"42029169800","ملت","IR941839075194733515050021","442316"
"33779216280","تجارت","IR269759612369797158449609","105700"
"33779216280","ملی","IR586736599640149483054595","302925"
"33779216280","سرمایه","IR326658882170488942117618","478343"
"33779216280","ملی","IR353770876996415478743807","226701"
"33779216280","ملی","IR620106079062186885619756","222087"
"39886544122","صادرات","IR134258960142800849596063","479059"
"60640452458","ملت","IR793888198219597964638858","140320"
"60640452458","ملی","IR566644726447460623784071","591150"
"60640452458","صادرات","IR687921974309204435819453","870661"
"60640452458","صادرات","IR816059672058078197076621","254034"
"60640452458","صادرات","IR267201218026615602958228","656856"
"75675068256","تجارت","IR167955948227915287797382","629739"
"75675068256","ملت","IR984850851138809585844595","557620"
"80625711474","تجارت","IR594875450506290849933253","449588"
"80625711474","تجارت","IR734996478218618713116375","345928"
"89080851882","سرمایه","IR911904844700075568795495","632926"
"89080851882","ملت","IR930570837106369692625261","956372"
"89080851882","صادرات","IR721216364622320137762138","135319"
"89080851882","سرمایه","IR996535406708968970725555","570168"
"85379989764","سرمایه","IR634245998470094489626918","142789"
"93921847815","ملی","IR715804815431657665143875","708429"
"93921847815","ملت","IR852275172109388813857589","270767"
"93921847815","سرمایه","IR240763041093053144524039","517697"
"93921847815","ملی","IR657718533463691127043256","858206"
"69308236624","تجارت","IR743370634614459405975621","511917"
"69308236624","ملی","IR101990158710652274544788","339893"
"69308236624","صادرات","IR846890635306450853060727","788928"
"69308236624","ملی","IR650877286481610535079018","540330"
"69308236624","ملی","IR665614542618785918270069","674365"
"10428083148","ملی","IR415468774521966465485033","364306"
"10428083148","سرمایه","IR140090014505989659738737","681002"
"10428083148","صادرات","IR460921916365914773124902","798905"
"10428083148","ملت","IR434530538268348045460357","530829"
"89765628171","ملی","IR198692705305254693463661","792962"
"89765628171","ملت","IR554862112345084159827976","401885"
"14295732345","صادرات","IR162327834733308638494072","205379"
"85639231351","ملی","IR692510369860812420527179","237973"
"85639231351","صادرات","IR585169211681921099439602","819170"
"85639231351","صادرات","IR256835496128971721284501","266700"
"85639231351","ملی","IR221045007460534043395558","993659"
"86852195048","سرمایه","IR959785530449435418572609","802782"
"86852195048","تجارت","IR371307711069281940670100","383796"
"96574136416","صادرات","IR392228513147810328147758","594629"
"96574136416","ملت","IR585330723349664348823340","451132"
"96574136416","ملت","IR534169366653051930563600","324923"
"36493011903","سرمایه","IR425133592711846216494974","622787"
"48955377705","تجارت","IR938058338870876317408088","183041"
"50015704866","ملی","IR770880994289823628148459","336420"
"50015704866","سرمایه","IR298093915523749124589758","364103"
"50015704866","صادرات","IR569689523487670193486508","512081"
"50015704866","ملی","IR997894648044034987813614","476155"
"50015704866","صادرات","IR961589111418951420828584","426361"
"41883761064","سرمایه","IR402611458123528043225955","452877"
"41883761064","سرمایه","IR271398705934626558431304","923089"
"41883761064","سرمایه","IR702259025879945233685111","717268"
"41883761064","تجارت","IR400886325474384029338238","359590"
"41883761064","ملی","IR612956423190057984063733","393114"
"84443364475","سرمایه","IR300967915047507727257275","709890"
"84443364475","سرمایه","IR706409034982731299141297","613006"
"84443364475","سرمایه","IR733382373002462639104178","612320"
"76069935383","ملی","IR281154803804432961806173","395945"
"76069935383","ملت","IR141973737116640805873453","296235"
"76069935383","ملت","IR279881436510378415889480","674340"
"76069935383","سرمایه","IR638438332920269475371814","700820"
"19682912123","سرمایه","IR672444313641403500191576","409897"
"82562908778","تجارت","IR410604501952243699531351","176333"
"82562908778","ملت","IR279029135656668496452083","273385"
"82562908778","ملت","IR799973586168924542181733","812790"
"82562908778","صادرات","IR457846877051796202331516","667185"
"16706555363","سرمایه","IR945544398252567956060370","157013"
"76573151136","صادرات","IR777223099272432873668122","627734"
"76573151136","سرمایه","IR289859444898509038811616","669677"
"76573151136","ملی","IR534160735544978625122417","682049"
"97717356334","تجارت","IR632561051892136369152873","443126"
"97717356334","ملی","IR803177248958829587451840","424090"
"97717356334","ملت","IR456518377984842551260196","205543"
"97717356334","ملت","IR523636292487940483554654","982534"
"97717356334","صادرات","IR785108362540990138099988","626831"
"69064110365","صادرات","IR692063257071022569436309","143346"
"69064110365","ملت","IR720142348328409231783909","220742"
"96759408059","صادرات","IR264603082261892164570145","153543"
"96759408059","تجارت","IR330612769939064876434638","432782"
"96759408059","ملت","IR140690204577372523951633","470879"
"96759408059","صادرات","IR417919946252532942521879","430031"
"35408035760","ملت","IR705428684126093590729539","422661"
"88313287805","صادرات","IR582662195471299852853832","764310"
"88313287805","ملت","IR162521218393934463493413","397738"
"88313287805","صادرات","IR703223701888560967817752","698841"
"88313287805","ملی","IR834873163226862822344566","696674"
"88313287805","ملت","IR974025012917238663715173","679384"
"47637034702","ملت","IR458305316034805864984541","579283"
"47637034702","ملی","IR305806039198203409407858","635613"
"47637034702","سرمایه","IR377608525384329513017435","232294"
"47637034702","تجارت","IR986327303877579723727026","220115"
"44412277527","ملت","IR879801362338740606641679","343483"
"44412277527","تجارت","IR529734507908355846045643","487150"
"44412277527","ملی","IR558348715356044301321053","187259"
"44412277527","تجارت","IR180258589028843329154170","544853"
"44412277527","تجارت","IR102103626497608489406088","120617"
"40296487240","ملی","IR487582776954609052624206","880688"
"40296487240","ملی","IR412701482637544108745394","913231"
"15726573440","سرمایه","IR422558490962900036289652","797832"
"15726573440","صادرات","IR717970084258205325988063","923644"
"15726573440","تجارت","IR146582484812047160565072","507897"
"46386983232","سرمایه","IR165267268431715801455727","288338"
"46386983232","سرمایه","IR552028411780052069104658","754182"
"46386983232","ملت","IR966164309870602685743407","525803"
"46386983232","سرمایه","IR166345717801690902257113","807773"
"46386983232","صادرات","IR244162101417041180873974","207327"
"98967929869","تجارت","IR245280782115917310590590","712908"
"98967929869","سرمایه","IR650166396665807749484038","723797"
"98967929869","سرمایه","IR897602774865885586791239","188344"
"98967929869","تجارت","IR293555076716509624119299","980792"
"20712936812","سرمایه","IR136693199373101141191535","978549"
"20712936812","صادرات","IR626267529152138881922271","274538"
"20712936812","تجارت","IR838467679306585963184554","408337"
"20712936812","ملی","IR409081716795787800542464","515632"
"20159829801","ملی","IR387560114222275724319557","883891"
"98432741669","ملی","IR823591752733361070835738","905979"
"88145781982","ملی","IR945821461114132339060717","181687"
"88145781982","تجارت","IR616870564764160778044539","316284"
"74966399327","صادرات","IR725223433468562918586328","952030"
"74966399327","ملی","IR299251662200123047029522","515606"
"81203022423","ملت","IR142622809214847294428733","881757"
"87566700543","تجارت","IR226111969308207154980575","583464"
"87566700543","ملت","IR324023023488402382231240","906881"
"37949995403","ملی","IR911165857908179617917340","978009"
"37949995403","ملی","IR611626575597644217423010","406595"
"37949995403","سرمایه","IR141207888677370680050138","856721"
"90398945221","صادرات","IR757822852566775081262418","488481"
"80428851652","سرمایه","IR325877601039786914467002","304619"
"80428851652","صادرات","IR626315444386938947698703","999922"
"80428851652","ملی","IR686451917252902511863748","262484"
"80428851652","تجارت","IR571303488749970631416740","368805"
"80428851652","ملی","IR861734118842495324177669","364412"
"43594844936","ملی","IR395289798663061775020315","419929"
"43594844936","ملت","IR967500332129003094336341","850586"
"43594844936","سرمایه","IR117677658932856193921561","889853"
"43594844936","ملت","IR973916266348379816837213","523599"
"43594844936","صادرات","IR292573873340042995472445","487321"
"31056839509","تجارت","IR607172272519817014490120","563654"
"31056839509","سرمایه","IR843354661269216556816350","816455"
"31056839509","ملی","IR816615483605483823431008","831332"
"25862533645","ملت","IR833120702974469249334299","299320"
"76244565483","صادرات","IR173397053168638894657367","350516"
"76244565483","تجارت","IR803445695142762800322884","225154"
"76244565483","صادرات","IR744746447133811931291341","737950"
"39005745346","سرمایه","IR417759806112113188042722","159689"
"39005745346","تجارت","IR821086547652112456361043","151745"
"39005745346","تجارت","IR869469854111360885252543","754497"
"39005745346","صادرات","IR262791835733412891670078","807729"
"39005745346","ملت","IR250669882028380852530140","697162"
"58013921862","صادرات","IR654356444443786703879441","802320"
"47609961519","ملی","IR657132659529774030051218","932059"
"47609961519","ملی","IR619591272748884789794491","702581"
"47609961519","ملت","IR238287699678919030620422","182877"
"47609961519","صادرات","IR659968286823674222598703","142240"
"85611683550","صادرات","IR304570064703677251408185","667576"
"85611683550","ملت","IR795342947042357069040386","846956"
"85611683550","ملی","IR832542327316556886180225","497755"
"37629493197","صادرات","IR423271004331852277810405","755817"
"37629493197","سرمایه","IR614967620557399477823709","829987"
"31287076391","صادرات","IR139412410686561922379499","858562"
"31287076391","ملت","IR552116068434661405452005","348492"
"20373655313","صادرات","IR528966235056041269083597","559535"
"20373655313","تجارت","IR545663378205784977950353","504248"
"20373655313","ملت","IR650185914760328746013974","346514"
"54767814410","تجارت","IR794271656472701530815482","589835"
"54767814410","سرمایه","IR204185029775904758981934","402426"
"54767814410","صادرات","IR414767136982141048813890","691482"
"54767814410","سرمایه","IR946535464753659890507085","794658"
"54767814410","تجارت","IR459588472011511082497153","130198"
"48684055929","ملت","IR845870299402608053344377","104186"
"48684055929","ملت","IR314601976132438256466192","313865"
"48684055929","سرمایه","IR861140167101149402938692","609613"
"43179092156","صادرات","IR440859386972796679702793","649941"
"43179092156","صادرات","IR553595241727278319296783","774164"
"43179092156","ملی","IR503305615485696009608875","651960"
"43179092156","صادرات","IR227356059315603537183090","558834"
"43179092156","تجارت","IR298846551363297383580949","761012"
"72565179494","ملی","IR561406960978531173989927","902046"
"72565179494","سرمایه","IR435451988463876100045065","956848"
"72565179494","تجارت","IR109854282125771151964760","785410"
"72565179494","تجارت","IR934770364400569864911645","750347"
"72565179494","ملی","IR485067965844918527563921","790379"
"88462367288","صادرات","IR851796668680379543083195","983292"
"88462367288","ملت","IR398517665749342691971345","548903"
"88462367288","ملی","IR442938195292996902163011","430753"
"56317470400","ملت","IR758854890902398776177068","252731"
"56317470400","تجارت","IR351350661093971588715249","722384"
"56317470400","سرمایه","IR371626931370991563440866","181750"
"56317470400","صادرات","IR644266958303897867877284","928485"
"62997264944","ملت","IR609090443814639701819057","669554"
"62997264944","صادرات","IR417257756186829163939067","785961"
"62997264944","تجارت","IR627960942722069949906415","458554"
"62997264944","سرمایه","IR594875511962883526955754","183634"
"69703527602","صادرات","IR466790879219976131845347","656224"
"69703527602","ملی","IR608583207877528621481329","449516"
"69703527602","سرمایه","IR645737265029160178022784","666749"
"69703527602","تجارت","IR527983771700160491358064","148651"
"93756980458","سرمایه","IR850259316785499168719116","590608"
"93756980458","صادرات","IR983030779762608431675013","590191"
"93756980458","سرمایه","IR110968254939028282459049","964646"
"20897489205","ملی","IR657315142872010415669669","857261"
"20897489205","صادرات","IR557854949030984335588650","642449"
"20897489205","ملی","IR878851182698776866944905","702076"
"20897489205","تجارت","IR243617747146371909814570","519918"
"20897489205","سرمایه","IR457208301153250645525993","806474"
"72776809237","سرمایه","IR525281186607059363739971","132744"
"72776809237","تجارت","IR709336847726488657608157","541595"
"72776809237","ملی","IR497815729277889810139081","671053"
"72776809237","ملی","IR635160195691859498591180","251033"
"36885986234","تجارت","IR591445518560438209000247","260957"
"36885986234","صادرات","IR738257009919792213775290","421999"
"60251968996","ملت","IR796400235300250673507721","608112"
"60251968996","ملی","IR991946328200835684975417","200631"
"60251968996","سرمایه","IR741357176403343523541704","428761"
"62718766712","صادرات","IR578274692727760549336650","740088"
"15003594173","ملی","IR305419271050276124761126","825567"
"15003594173","ملت","IR551513683442341373832502","214481"
"15003594173","سرمایه","IR882868125849232147721049","478587"
"15003594173","سرمایه","IR690797486477392000538561","880663"
"15003594173","سرمایه","IR953613394560218434455965","908268"
"58981921448","تجارت","IR406583881628118390436814","970961"
"58981921448","صادرات","IR478871473665406830526435","489851"
"58981921448","صادرات","IR168498500882073235904347","598348"
"58981921448","سرمایه","IR842307518102846660942428","724893"
"11779245001","صادرات","IR972042925841467364877463","460776"
"11779245001","ملی","IR790500974329681264484848","561821"
"11779245001","ملی","IR603491823018291926903646","855797"
"11779245001","صادرات","IR267864053931772803371361","136531"
"98833386717","صادرات","IR422881362180335134448173","128549"
"98833386717","تجارت","IR699476407936104110945307","816594"
"49299165661","سرمایه","IR295753172956465764362334","745023"
"74742500310","تجارت","IR143882264316857202375439","333431"
"74742500310","سرمایه","IR663939326625711943407546","419425"
"74742500310","صادرات","IR978755081594480967532005","871513"
"74742500310","ملی","IR776175207069844332071107","193963"
"33364303461","ملت","IR825419310082973752342465","662800"
"55889254320","ملی","IR803110964592224778541999","566485"
"55889254320","سرمایه","IR116637521116494053160293","357146"
"16740473267","ملی","IR165409376149010662794388","977120"
"39359312092","ملی","IR303626554163475574342525","444441"
"39359312092","سرمایه","IR686174369476628391071454","672898"
"97785732977","ملت","IR890913681463770595618508","455641"
"97785732977","ملت","IR817624830691151560400208","895049"
"97785732977","تجارت","IR790987707088396985295568","440002"
"97785732977","ملی","IR520621469268145684209220","862200"
"97785732977","تجارت","IR448087305510433238945513","755664"
"25167964525","سرمایه","IR652649651447196096312909","482737"
"25167964525","تجارت","IR303598495748583122631193","347922"
"25167964525","ملی","IR726072409389174344512308","964260"
"86286752082","ملی","IR112586687399582924976557","962240"
"60759453424","تجارت","IR376698139633915788234261","129342"
"60759453424","ملی","IR576952976342322826154172","867655"
"60759453424","ملت","IR589494207922305175371853","625207"
"60759453424","سرمایه","IR990366063580809785627573","496739"
"16309286265","ملت","IR563000981335399702451555","404080"
"16309286265","ملی","IR480386890414953647841217","428954"
"16309286265","ملت","IR464329030838143959564575","500012"
"74152685144","تجارت","IR549830796849540290382225","720201"
"94110938474","ملی","IR416392089454156396020810","109865"
"94110938474","ملت","IR963959382899575776007576","690628"
"61321919982","ملی","IR336565058145179519501830","225848"
"61321919982","تجارت","IR553146743119128200049390","834891"
"14546822205","ملت","IR506221556159777254781066","736377"
"93574751983","تجارت","IR564536825321067573227599","726210"
"93574751983","ملی","IR714401426162415007073243","508472"
"93574751983","صادرات","IR850063865194286692218180","143459"
"93574751983","ملت","IR864700382465393425512304","420162"
"93574751983","تجارت","IR217984486180518408456503","548195"
"20684712475","صادرات","IR844096980349808006279156","710879"
"20684712475","ملت","IR284382685183730001554545","599061"
"83031666780","سرمایه","IR309853872266223431104223","312810"
"83031666780","تجارت","IR995254169411343788643534","907939"
"48765055402","تجارت","IR221100846575413560322897","295635"
"48765055402","ملت","IR858923640795004572121685","320050"
"48765055402","ملی","IR919508146984710319708860","720228"
"82866003790","صادرات","IR360069685722326928674377","731659"
"82866003790","صادرات","IR110621183175489666316921","718881"
"76722123334","ملت","IR188559801568297250012231","616725"
"76722123334","صادرات","IR908762672864042710719582","763139"
"94009294622","ملت","IR826558707427825701980586","366686"
"94009294622","سرمایه","IR464309440192096311724449","399696"
"94009294622","ملی","IR320253230849495956316565","348367"
"94009294622","تجارت","IR658462729304597587865888","930679"
"94009294622","تجارت","IR255494501128438731015481","897382"
"81550486362","تجارت","IR223314656652218256452145","750897"
"39178330292","ملی","IR937793641476127668979533","682729"
"39178330292","ملی","IR776236952399545951297499","999549"
"39178330292","سرمایه","IR762743012003332028792217","434982"
"68867828707","صادرات","IR363059502997200776828933","596314"
"68867828707","ملی","IR290053793510083710330263","984210"
"68867828707","تجارت","IR762158956896787447557989","154617"
"68867828707","سرمایه","IR264813809870668079550926","763022"
"68867828707","تجارت","IR416723455895899581105270","939245"
"60392747443","ملی","IR623265717882343334419735","560989"
"60392747443","صادرات","IR870934879770177134893969","724698"
"63286640247","تجارت","IR116845386514898823237087","502204"
"98257351469","تجارت","IR693194638901437990184026","847099"
"98257351469","تجارت","IR786574410152589502294879","326834"
"63844361324","ملی","IR302062768950417557265889","948800"
"63844361324","ملی","IR953876982061742028729840","709720"
"63844361324","تجارت","IR471119801038507972740090","402226"
"63844361324","ملی","IR802564502997444907783711","936929"
"99891763078","صادرات","IR337666634668793788020999","196265"
"99891763078","تجارت","IR914864486691850471631595","368740"
"35408021249","ملت","IR167259400237003743173578","384423"
"35408021249","ملت","IR669173218156371298552027","655024"
"35408021249","صادرات","IR869327196147007537421939","860000"
"35408021249","ملی","IR785750928313486742205046","177153"
"35408021249","ملی","IR518595243890229273850324","466676"
"20713103529","سرمایه","IR328940325892235504796697","412834"
"20713103529","صادرات","IR271460121543251164071569","498736"
"20713103529","تجارت","IR127534454482003340278655","768375"
"20713103529","ملت","IR828848560100016337165603","575661"
"20713103529","صادرات","IR287997565674170334732071","135175"
"68514597186","سرمایه","IR117782976253919542815957","280758"
"68514597186","سرمایه","IR347417340788152873043243","364448"
"68514597186","ملی","IR655923924575077348985891","686816"
"68514597186","ملت","IR184302257957996294708615","720323"
"43354045878","ملت","IR647199872395397905273996","698640"
"43354045878","ملت","IR312463088482791577227717","345561"
"43354045878","ملی","IR376463157919609547491538","435677"
"43354045878","ملی","IR345435444959158317153275","191732"
"76844188911","ملی","IR522732228875184665890994","740372"
"76844188911","سرمایه","IR596471748529253611173976","552564"
"22673511205","تجارت","IR279114295002353576188654","659344"
"22673511205","ملت","IR180179112172507189083694","567655"
"22673511205","ملی","IR932893363326440431291738","223004"
"22673511205","سرمایه","IR833036846655148364896342","644452"
"22673511205","صادرات","IR318278086004933159230297","354094"
"97422571729","ملت","IR158871205014731294821840","404601"
"97422571729","صادرات","IR615121212658402860463044","384905"
"97422571729","تجارت","IR801763678053258896781569","593345"
"17854679145","صادرات","IR827324445538577652378919","445124"
"83537063770","ملی","IR648321512886679274534748","420461"
"83537063770","ملت","IR529234054474413525290528","943307"
"83537063770","تجارت","IR775851898866622067815057","314016"
"83537063770","تجارت","IR716128191691975988090093","917275"
"83537063770","صادرات","IR559439398958816184134805","549858"
"55608659449","سرمایه","IR807821025918990185361098","943263"
"55608659449","تجارت","IR186212928236425729493199","354018"
"70252521519","ملی","IR412416683221213817010307","479541"
"70252521519","ملی","IR922261851819613493712431","655919"
"76300266393","صادرات","IR281665039583981928662036","320882"
"45401280596","تجارت","IR705303292552521337991049","642689"
"45401280596","صادرات","IR752970980917445361125448","724633"
"46189324238","سرمایه","IR144800819675241904267367","186172"
"46189324238","ملی","IR211484458273531404299351","592838"
"46189324238","ملی","IR438730300170665401744072","465252"
"95888445455","ملی","IR639994190176598100050610","790619"
"95888445455","سرمایه","IR903132465834599245583606","859716"
"95888445455","سرمایه","IR955688705837809999723298","562144"
"26552583850","سرمایه","IR481598490058860801592685","476704"
"26552583850","ملت","IR189055566732117006520986","286768"
"26552583850","ملت","IR636473168338045210039107","150790"
"26552583850","صادرات","IR934758513902847825249329","268539"
"31424851785","ملی","IR810052577330936796164344","313441"
"56093526692","صادرات","IR448528258839274415131303","380491"
"56093526692","صادرات","IR580008708451573358879193","906273"
"56093526692","صادرات","IR331610983005102281490489","605191"
"56093526692","ملی","IR283321064899201844539300","339970"
"76750471245","ملی","IR550742165285468101823558","360122"
"76750471245","ملی","IR661023853430157273439822","685494"
"76750471245","ملت","IR997798763250569218050019","527504"
"33275129836","سرمایه","IR351147552514504941623592","200484"
"33275129836","ملی","IR405811243488697658264608","609011"
"33275129836","تجارت","IR881188879258000707551824","596296"
"27524021734","ملت","IR479191427146948131357768","859092"
"27524021734","صادرات","IR496936012883139937360073","691817"
"27524021734","صادرات","IR433859627435098198546626","410731"
"38974872853","ملی","IR777061908763421154498131","882422"
"38974872853","تجارت","IR957425369075968174064055","934899"
"38974872853","ملی","IR373805538989422918327609","321277"
"38974872853","سرمایه","IR298386069668929091148968","113600"
"31395088467","تجارت","IR718838783779109291022124","393608"
"31395088467","ملت","IR774221609373420322493150","387555"
"61657254336","تجارت","IR335930189054942258633096","496156"
"61657254336","ملت","IR137057751967453318974242","201661"
"61657254336","تجارت","IR262733714097063911534114","240657"
"47862700531","تجارت","IR252217236813558096059345","850094"
"47862700531","ملت","IR118434886163504914390166","260699"
"47862700531","تجارت","IR730809072883513823502613","903046"
"47862700531","ملت","IR347054187652136644127580","685422"
"23184900763","تجارت","IR999735115956372467575785","464889"
"23184900763","صادرات","IR738316925101981437666248","471843"
"23184900763","تجارت","IR550001358563616902754603","818706"
"23184900763","تجارت","IR868170231980969866908181","964181"
"89392909446","سرمایه","IR505314672283276907882442","925812"
"25767365822","تجارت","IR915751331138104359830634","558122"
"25767365822","تجارت","IR755203657588980471816246","395764"
"25767365822","تجارت","IR150503840716683128964927","823184"
"25767365822","صادرات","IR891749759313620797441861","324191"
"25767365822","صادرات","IR954358269635425746831610","105643"
"63623215512","ملت","IR834361870872413681152902","861717"
"63623215512","صادرات","IR215414407141241157408460","545049"
"63623215512","ملی","IR534001792533264586597590","849928"
"63623215512","ملی","IR322475306748825905680968","854364"
"63623215512","تجارت","IR232101018399679175058585","977970"
"85618421414","ملت","IR428820589977710638800409","459956"
"85618421414","سرمایه","IR208352257390948337498267","805615"
"85618421414","صادرات","IR709116540455275295243035","482998"
"85618421414","ملی","IR873264501656103252600742","798672"
"85618421414","تجارت","IR844328514849970152230697","600280"
"32913367726","سرمایه","IR528437886204714402556786","591428"
"32913367726","تجارت","IR831936668065637974224185","286513"
"32913367726","صادرات","IR938352004862070617615911","785367"
"32082943734","تجارت","IR640748413667897335605994","424617"
"34207967767","ملت","IR522902671609758575390424","198374"
"34207967767","ملی","IR868761739223477815464724","602053"
"34207967767","ملت","IR653712422930554762605741","458399"
"34207967767","ملی","IR564948286248432030281047","689962"
"34207967767","سرمایه","IR898830131284701697691900","548394"
"61203851460","تجارت","IR523220718863401407063344","343237"
"61203851460","سرمایه","IR875937398067471304990270","115586"
"14608196470","ملی","IR755884577142408138981559","464932"
"14608196470","ملت","IR583374477399818213375001","215344"
"14608196470","تجارت","IR773662337460790858774832","294070"
"14608196470","تجارت","IR210286814744595251538808","757363"
"30636978738","صادرات","IR909785122927616998350396","350481"
"30636978738","ملی","IR744115281785849183456867","252461"
"30636978738","سرمایه","IR948480439114579246239076","684069"
"30636978738","ملت","IR575005988156159677651835","952174"
"30636978738","صادرات","IR379607470298930269540451","127336"
"35348982653","ملت","IR493575658888216035926448","545966"
"35348982653","تجارت","IR298126985669639864020896","559873"
"35348982653","ملت","IR822866919133971962935082","502358"
"68057488375","سرمایه","IR146359479373621862012862","336928"
"78071802918","ملت","IR249921347215042492924697","753797"
"78071802918","تجارت","IR796653017613460032813601","987042"
"78071802918","تجارت","IR373619942607305819971084","718207"
"78071802918","ملی","IR712240870406151489126072","541060"
"78071802918","ملی","IR665679109799088610805698","830047"
"19451906559","سرمایه","IR746349435274409903889367","314551"
"19451906559","سرمایه","IR987387523517636147582973","432332"
"19451906559","ملت","IR715451201653401640422539","985605"
"72780826262","ملت","IR772898728357665624965129","823518"
"72780826262","تجارت","IR288885557293973434124171","906090"
"72780826262","تجارت","IR831402840928015464043058","429243"
"72780826262","سرمایه","IR836542665789796362883379","412054"
"72780826262","ملی","IR963435910275774009914974","958937"
"89855970234","تجارت","IR833209684552361623643087","195538"
"89855970234","صادرات","IR673495979417721128719916","742412"
"65780016813","صادرات","IR367890473150805377361488","101111"
"65780016813","تجارت","IR808780882876309870081932","108847"
"47673674592","ملت","IR264380638987518684939845","469741"
"47673674592","صادرات","IR707671926827277821216451","875327"
"47673674592","ملت","IR729391919862619088915257","934459"
"20688697233","سرمایه","IR119702781007467738471671","615211"
"20688697233","ملت","IR845089635258846778633579","758133"
"20688697233","ملی","IR942142160494141777187567","846414"
"36045821811","تجارت","IR349260342110498130217258","533333"
"36045821811","ملی","IR601546209231985396358497","380370"
"36045821811","سرمایه","IR433594760612766821669772","802434"
"36045821811","صادرات","IR139618943114218831441011","152421"
"36045821811","ملی","IR578839432613803297217217","111410"
"78757483391","تجارت","IR646729859508587989742810","439733"
"78757483391","ملت","IR423127525900027973402513","831671"
"78757483391","سرمایه","IR123159791517852815084304","438726"
