"from","to","ownership_id","date","amount" 
"58565207078","15ط954","215275","2004-09-06","262228000"
"83404230555","7868685891","411376","1972-12-24","311814000"
"83404230555","6660388586","241776","1978-12-10","401573000"
"83404230555","15س164","700121","1980-05-13","93398000"
"60663772328","17ق505","221563","2009-06-11","116657000"
"60663772328","69ب312","325896","2020-01-09","41736000"
"11423634096","6417717574","218199","2006-11-10","226106000"
"11423634096","9970265513","755477","1976-10-14","260059000"
"11423634096","76س973","751887","1977-06-20","269838000"
"11423634096","39ج795","582918","1983-12-12","221815000"
"59647307419","4303382530","571496","1984-09-20","562118000"
"59647307419","6486401740","328815","2020-10-20","791392000"
"59647307419","2511165626","123648","2014-10-26","179572000"
"59647307419","14ر346","686035","2004-10-21","117928000"
"59647307419","75ی015","300404","1970-02-02","82531000"
"98750345010","1458300764","778113","2008-01-09","724989000"
"98750345010","3892732769","359066","1980-08-15","600259000"
"98750345010","28ر989","253175","1995-09-22","57691000"
"98750345010","31ر232","578703","1994-11-14","204650000"
"98750345010","66ط295","314396","2007-03-03","287471000"
"16539793170","3372664734","530756","2001-12-19","172253000"
"16539793170","4137847119","847341","1983-07-15","444977000"
"16539793170","49ی723","658108","1997-08-14","116384000"
"98373752029","41ر698","684743","2005-07-06","194426000"
"98373752029","28ر254","629814","1983-10-14","385177000"
"51987587652","1775584354","727161","2017-01-11","236999000"
"51987587652","5808414501","463133","1978-03-15","348889000"
"51987587652","51ج132","332784","1986-04-26","253075000"
"51987587652","91ر569","389162","1994-03-01","309345000"
"50637528965","3782921825","569492","2001-04-15","645801000"
"50637528965","53ط921","716682","1999-09-28","354587000"
"99423293710","2579960525","990807","1982-11-22","461044000"
"99423293710","9607722168","502556","2001-06-16","409649000"
"99423293710","5483520210","988160","2020-10-19","293405000"
"27500293017","68ر805","835892","1978-07-02","69033000"
"27500293017","98و625","827937","2017-09-18","115163000"
"59560382079","8531845119","776016","1994-05-03","731262000"
"59560382079","8489572156","618865","2003-12-20","376458000"
"83382107085","71س635","564593","1971-05-27","72532000"
"83382107085","68س136","474180","1970-06-09","329490000"
"23089764426","9528028740","423631","2020-09-09","714209000"
"23089764426","8687116469","912968","2006-09-22","470204000"
"23089764426","21ب108","693523","1979-03-02","116059000"
"23089764426","52س460","810501","1988-02-01","224731000"
"23089764426","77ق871","272525","1970-02-21","241310000"
"16521991020","4416951051","692971","1973-09-17","532976000"
"16521991020","53و104","514273","2018-07-14","210871000"
"16521991020","62و038","555059","1993-10-02","308299000"
"43573476153","2676826456","612287","1977-03-30","632708000"
"43573476153","6570839462","870086","2011-09-21","572748000"
"43573476153","53ج134","642204","2016-03-01","347006000"
"43573476153","72س586","840716","2005-01-21","280712000"
"43573476153","81ی883","280460","1979-08-06","197434000"
"44619382031","4606709376","268788","2009-10-29","298633000"
"44619382031","1993135469","138877","1992-08-29","577491000"
"44619382031","4048850115","368514","1998-04-29","478130000"
"84924072293","9112513519","904273","1987-06-03","433633000"
"84924072293","23و039","498921","1971-03-28","216127000"
"84924072293","56ق344","852133","2020-07-10","228870000"
"84924072293","90ر409","222900","2012-12-21","190850000"
"12979646295","4329182340","670257","2000-11-17","104503000"
"12402293478","8420034441","135557","1998-12-21","521321000"
"12402293478","6352682226","784511","2007-07-12","713483000"
"12402293478","4137023083","320042","1989-11-12","384029000"
"69899777842","88ی025","822965","1986-05-12","190614000"
"69899777842","65و077","490426","2007-06-23","219687000"
"70124902890","28ی620","864200","2009-03-20","304537000"
"53324628940","6371453293","831569","2000-04-06","138761000"
"20012593095","5810059202","446973","1975-01-04","759317000"
"44177670473","7951364466","991984","2018-12-28","377458000"
"44177670473","1370266375","129958","2000-04-08","639204000"
"27203360872","90ط348","411890","1999-05-07","185975000"
"27203360872","91س313","443305","1988-02-08","136635000"
"91721344486","4065402060","363053","1972-12-04","456211000"
"91721344486","86س859","286490","2020-05-26","203047000"
"91721344486","49و686","680012","1981-07-23","311165000"
"62467045876","4353651132","856969","2017-05-29","183898000"
"62467045876","9638960352","983607","1996-02-23","375178000"
"62467045876","4722874179","415796","2018-04-17","748975000"
"62467045876","37و491","290841","2017-03-18","391558000"
"10005588246","8939882708","612676","2001-03-10","752013000"
"10005588246","6398328753","881631","1994-01-25","700881000"
"10005588246","4408673399","394436","1990-12-21","416444000"
"10005588246","86ب484","750785","2014-03-24","369828000"
"10005588246","66ر116","318993","1996-01-19","169667000"
"10005588246","28ر544","936555","1978-07-06","186541000"
"60924693515","15ج313","386965","2016-02-18","267777000"
"60924693515","64ی890","194167","1991-03-02","178844000"
"44652968299","8839444096","359359","2011-11-06","559051000"
"44652968299","2076871978","311229","1971-10-09","224081000"
"44652968299","4523032609","347127","1983-04-08","573332000"
"44652968299","36ط361","706859","2008-04-05","91850000"
"44652968299","87و614","185672","1982-06-27","274526000"
"80825707601","8434753831","723615","1989-03-10","381976000"
"80825707601","54ی209","717460","2002-05-27","148954000"
"34910693209","1523404172","750263","2007-10-22","717571000"
"34910693209","3545541671","819073","1999-07-21","279756000"
"34910693209","45ب092","159395","2014-09-19","139309000"
"16363753854","46ی034","403511","2007-06-04","282256000"
"16363753854","12س484","471708","2019-10-28","343894000"
"16363753854","19ب154","934299","1987-06-20","114137000"
"43449947145","67س073","435310","2001-06-08","233881000"
"36356661101","68ر932","654178","1988-02-17","287718000"
"36356661101","36س495","783883","1993-06-13","172310000"
"36356661101","70ج128","288824","2010-05-11","117871000"
"28927087064","6230425396","507079","1993-09-26","238017000"
"28927087064","29ط896","376356","1989-11-19","231756000"
"60084144598","26ج331","505658","2003-02-23","70922000"
"60084144598","75و365","236235","2006-01-21","338377000"
"60084144598","66ی797","867393","1975-06-14","310880000"
"96148647515","4843524155","307122","2006-05-10","459407000"
"96148647515","55ی512","777698","1998-05-02","213600000"
"96148647515","54ب631","890067","1979-03-19","232144000"
"65704796657","4288492334","113961","1979-01-29","708906000"
"65704796657","9144847797","423988","1970-06-18","548169000"
"65704796657","1509037758","794262","1974-12-05","120561000"
"65704796657","88س749","609376","2007-03-08","29981000"
"65704796657","84ی228","464516","2004-01-21","172747000"
"65704796657","13ط441","990955","1976-07-05","272248000"
"99809686027","29و277","302354","2014-09-12","190245000"
"99809686027","71ر499","391636","1990-10-12","248046000"
"47912394001","61ب881","225464","1993-06-18","290713000"
"28297423334","4901044134","609681","2011-04-26","782285000"
"28297423334","3938751642","866446","2001-01-06","194537000"
"28297423334","14ج702","492202","2006-05-19","204517000"
"28297423334","69ب140","436876","2009-08-19","306056000"
"28947937313","3941201900","677237","1985-08-06","309589000"
"28947937313","8608106559","446580","2016-01-30","156134000"
"28947937313","1991571859","590978","1970-07-17","588965000"
"28947937313","16س915","463466","2000-02-29","162112000"
"28947937313","28س426","485132","2017-10-01","266802000"
"28947937313","99س234","716052","2003-05-31","355823000"
"68796274023","5687319748","107054","1975-08-17","619385000"
"68796274023","3722096844","706518","1993-12-04","646530000"
"39915079854","5712183434","951942","1989-11-11","191338000"
"39915079854","3199477006","806237","2001-03-11","392137000"
"39915079854","83س774","408307","1979-05-15","114371000"
"39915079854","99و815","665873","2000-08-05","59487000"
"39915079854","99ر973","501782","2007-07-31","266312000"
"59131432208","88ط800","404625","2004-10-07","241201000"
"59131432208","24س493","232876","1988-07-30","363195000"
"85780006425","38ج676","224915","2003-03-26","151842000"
"68847527142","8067618825","248695","1993-04-23","208746000"
"68847527142","93ر499","998645","1975-08-22","327877000"
"68847527142","17ط781","504190","2001-01-29","228348000"
"68847527142","99ج241","525913","1984-05-22","83486000"
"44809928002","9233155499","466046","1992-11-23","184215000"
"44809928002","41ب865","189829","2001-09-01","306175000"
"51426545196","2774812023","711254","2008-09-12","677382000"
"51426545196","44و671","651754","2005-06-17","45439000"
"51426545196","95ق225","338013","1980-11-14","378220000"
"60280820569","48ط985","818078","1995-09-10","391497000"
"20554966126","5329796424","396803","1990-10-23","222773000"
"20554966126","34ب288","905502","2009-06-09","269591000"
"74468363839","3764006988","474616","2001-12-22","174809000"
"25462813030","5711372158","373596","2008-05-22","305931000"
"25462813030","48ج513","387471","2007-11-21","387171000"
"25462813030","16ب560","572892","1983-03-04","214739000"
"25462813030","91ق894","104737","2009-11-17","97201000"
"99333501559","2638485777","436301","1990-04-04","704046000"
"99333501559","4204533574","516554","2001-05-25","267832000"
"99333501559","2344437609","356167","1992-03-20","715628000"
"99333501559","12ط663","428230","1979-10-31","77985000"
"99333501559","95و952","599573","1996-01-22","51689000"
"99333501559","62ج984","778497","2008-01-01","329030000"
"61735978068","2404362173","378217","2020-10-30","489976000"
"61735978068","8397771661","190978","2005-03-30","708683000"
"61735978068","4615728248","104326","1988-05-30","101428000"
"61735978068","22س915","478495","1990-09-05","148215000"
"42280452688","66ج244","630410","2019-11-11","349515000"
"47880120390","1028828074","520660","1989-09-28","327744000"
"47880120390","2643720015","795255","2014-11-11","190102000"
"47880120390","9144949149","872595","2004-05-06","480842000"
"37872828405","4503035472","179120","2001-07-10","733394000"
"37872828405","3626141759","648466","1986-01-15","451570000"
"37872828405","7463506635","878675","1988-04-06","581553000"
"78463324407","5350684871","546349","1996-05-30","392693000"
"78463324407","6644846502","877830","2013-01-15","180127000"
"78463324407","95ط380","864171","1999-02-05","59409000"
"78463324407","66س778","300486","1989-07-11","229564000"
"78463324407","34س331","456895","1990-02-04","287080000"
"99228549916","2054970685","291926","2013-12-11","145701000"
"99228549916","8845882230","325470","2013-11-22","172575000"
"99228549916","5119491483","146137","2000-08-28","609120000"
"99228549916","53ی249","100842","1975-03-31","188347000"
"99228549916","85و037","135985","1986-04-20","94362000"
"35017506272","5651152747","292440","2006-04-28","284058000"
"53079971973","3276184471","109070","2012-06-12","693905000"
"53079971973","4906611298","703732","2006-10-18","328445000"
"53079971973","86ج676","358309","2020-07-29","235943000"
"53079971973","94ج539","337876","1982-12-07","294949000"
"53079971973","85ط785","885759","1975-08-01","398778000"
"96727015364","3808285690","174925","1981-11-09","421368000"
"96727015364","8102816298","859606","1989-01-20","292848000"
"96727015364","67ب558","294731","2003-03-26","255930000"
"96727015364","33و895","561850","1970-07-27","347655000"
"51843368407","81ق550","318362","2011-06-22","290144000"
"51843368407","92ی313","408944","2006-06-24","238629000"
"51843368407","73ج403","212596","1976-10-26","179167000"
"94346579063","3804503953","562805","1985-11-06","706002000"
"94346579063","1446741342","730264","2020-03-01","416158000"
"94346579063","9182785725","139985","1992-02-10","201066000"
"94346579063","88ط087","477364","1972-11-09","136119000"
"10049400068","31ط796","648734","2015-09-14","384661000"
"10049400068","71ر599","846339","1990-08-24","49122000"
"56078187727","3961026827","910558","2018-05-25","771226000"
"56078187727","3276096320","590292","2013-01-05","400155000"
"56078187727","8833534639","469759","2009-11-06","146821000"
"56078187727","67س546","176447","1971-06-30","272365000"
"42633931564","5770596747","282555","1977-06-28","204297000"
"42633931564","7130790083","942243","2013-09-19","297544000"
"42633931564","11ج660","157526","2006-02-23","176516000"
"89530167781","1157233030","544929","1996-09-25","466431000"
"89530167781","4982450475","692349","2008-01-31","294702000"
"89530167781","6935259176","488018","1971-04-22","208975000"
"11127138568","72س340","384471","1971-11-19","291543000"
"11127138568","75ر465","339344","2019-12-07","375092000"
"61577580853","3634023865","263555","1986-12-02","592242000"
"61577580853","2789010092","836819","2009-05-24","246419000"
"14381161279","25ج419","494505","1987-05-22","23336000"
"14381161279","55ق966","683169","1999-09-28","180987000"
"14381161279","60ب054","358667","2018-03-14","77260000"
"23831802187","9408687565","561316","1971-11-27","191850000"
"23831802187","4383568373","549070","1995-05-31","173645000"
"23831802187","31و843","936157","1974-03-03","159096000"
"72991224319","5486807820","851530","2011-01-30","784006000"
"72991224319","2137323487","446546","1974-11-30","615938000"
"72991224319","43ق055","429075","1972-04-19","385900000"
"72991224319","11ق842","945848","1971-01-17","337990000"
"72991224319","70و616","149763","1986-08-30","115095000"
"65041826114","2389536022","288307","2005-11-25","261888000"
"65041826114","58ق490","173253","1981-10-08","34766000"
"88602571592","2108514460","148737","2014-03-16","616136000"
"88602571592","11ب752","276973","1980-03-11","20349000"
"88602571592","14ط997","625488","1980-11-07","222049000"
"88602571592","92ی453","847817","2020-11-11","297217000"
"43436461831","5258642134","486047","1986-11-23","304652000"
"43436461831","4683745373","790864","2003-08-12","739086000"
"43436461831","2947998299","655277","2017-06-28","310124000"
"50233336012","27ر033","962360","2010-08-09","260198000"
"89265857698","34ب853","867589","1973-02-14","251017000"
"39727369657","29ر022","994134","2009-10-04","129217000"
"10166292125","21ج014","141249","2013-11-12","233736000"
"10166292125","23س173","931152","1977-10-26","332010000"
"46831680216","7572885863","941399","1977-08-26","236031000"
"46831680216","2127075184","803644","1978-06-21","263701000"
"46831680216","3349901641","689720","1985-11-01","180701000"
"95704598537","16ج419","825995","1988-03-13","157696000"
"95704598537","26ج558","375924","2020-05-19","40391000"
"95704598537","47ر746","313930","1970-04-02","153990000"
"10156446578","9291118522","736401","1995-11-05","721392000"
"10156446578","4900331248","875182","2012-06-12","379881000"
"10156446578","24ق519","443296","1974-10-25","231875000"
"10156446578","12ج727","365314","2002-05-11","134651000"
"36357364387","2898541111","379789","2017-06-21","254883000"
"36357364387","5034782622","342806","2000-12-25","559682000"
"36357364387","46و818","696981","1989-03-05","114004000"
"36357364387","49و075","316612","1983-07-19","72904000"
"40381655425","7971303995","910103","2012-04-13","501262000"
"40381655425","3939378975","914180","1980-11-16","311816000"
"89179723861","6204098549","850698","2009-11-07","513562000"
"89179723861","36ط678","650674","1984-08-06","117335000"
"89179723861","37ط620","116694","2005-07-02","362425000"
"73141670164","7599447266","218824","1975-04-15","796520000"
"73141670164","2324658801","657971","1983-08-22","323988000"
"73141670164","7908592977","274566","1978-05-21","571401000"
"73141670164","58ی650","788643","1978-01-20","208775000"
"39470367565","45س387","445303","1996-04-01","227219000"
"84521249888","5932373606","123384","2010-11-16","134524000"
"19919692382","2912352860","514524","1985-04-14","475360000"
"19919692382","14ی509","763487","1997-03-14","150751000"
"87538661062","1962987313","456561","1983-01-02","273692000"
"87538661062","1588943967","297716","2016-08-29","561666000"
"53789770434","63ی745","377392","1977-03-19","106277000"
"53789770434","96ب953","844672","2007-08-24","255710000"
"53789770434","64ب344","980375","1990-04-28","161579000"
"37041408788","2283792608","428935","1999-04-23","717003000"
"37041408788","9220037454","213871","1988-02-19","148587000"
"98518343937","8356813030","863423","2019-12-14","736278000"
"98518343937","8943518154","190398","2017-12-15","611446000"
"98518343937","9741823362","183867","1976-01-03","458870000"
"98518343937","94ی406","267706","2004-06-09","320149000"
"52596584637","8059636340","261132","2019-09-20","771719000"
"52596584637","33ب836","269294","1983-01-23","285533000"
"52596584637","26ر264","162463","1986-07-20","62138000"
"52596584637","22ط767","911235","1975-06-20","257976000"
"45518244074","7077841563","748355","1991-06-27","120644000"
"45518244074","4507467822","154588","2012-04-15","260885000"
"45518244074","73ی039","463175","1987-11-27","221055000"
"45518244074","76ق232","555497","1982-06-28","279016000"
"86540740985","3938367513","939736","2011-12-26","540724000"
"86540740985","6838899409","206358","1991-07-01","341433000"
"86540740985","69ط160","775999","2002-12-23","233302000"
"86540740985","40ر966","404957","2006-08-14","257326000"
"86540740985","13و736","379988","2019-11-16","294871000"
"57638626386","6694528440","581934","1991-01-08","547062000"
"57638626386","4077357016","700399","1983-02-20","306787000"
"57638626386","4668171413","233352","1991-07-13","579846000"
"57638626386","33س979","597185","1977-12-10","259365000"
"14372761066","7657189272","972601","2010-02-01","496229000"
"14372761066","5332437502","200700","1973-12-11","352178000"
"14372761066","9886004879","169557","2019-12-02","389643000"
"78781828552","9898956401","200516","2005-08-30","196659000"
"78781828552","5364190678","779049","2000-10-16","695360000"
"78781828552","5164854926","109930","1971-05-09","595264000"
"78781828552","51و478","795768","2016-06-16","346592000"
"12335427307","8452848382","521135","1976-06-01","395106000"
"51259378642","9802890053","274926","1984-10-07","402528000"
"51259378642","9191958464","576874","2004-10-12","509778000"
"51259378642","8642339582","732935","1981-10-04","428381000"
"51259378642","28ی822","550177","1970-09-18","302000000"
"55732548811","8412416309","598851","2002-12-29","299709000"
"55732548811","7554863989","703777","1977-09-09","555656000"
"55732548811","22ج488","968896","1983-03-31","83667000"
"79708033960","6363495169","358701","1983-11-08","356064000"
"79708033960","65ق856","596243","2013-09-07","140056000"
"30426701150","1033789075","975912","1973-05-06","635488000"
"30426701150","76ر363","963685","2013-12-21","31973000"
"30426701150","63و442","732412","1976-07-17","247787000"
"61215419533","8704857742","966437","2017-10-09","555782000"
"61215419533","6152315160","446725","1976-08-05","474265000"
"61215419533","40ق859","686096","1998-06-08","50343000"
"61215419533","35ط570","502268","1977-10-08","152535000"
"28656157283","8857766323","775732","1983-11-21","116722000"
"28656157283","16ط949","176747","1987-06-13","115554000"
"28656157283","87ر924","179373","1993-11-08","144815000"
"28656157283","47و947","150900","1996-12-24","329661000"
"35478962232","3571404713","995220","1972-03-24","349310000"
"35478962232","3654858387","524276","2014-03-16","506478000"
"35478962232","2381179129","666509","2014-08-31","514531000"
"35478962232","29س286","151894","2017-03-07","56393000"
"35478962232","73ب463","658591","2007-06-15","177110000"
"35478962232","74ج529","588206","2015-08-27","276334000"
"86278966378","8262923723","354410","2013-03-08","265108000"
"86278966378","4374406571","342001","2012-11-18","397096000"
"86278966378","5769906225","134867","1973-01-26","670180000"
"86278966378","35و738","441625","1977-05-30","201147000"
"82000854150","4971382072","990688","1998-05-28","198487000"
"82000854150","9336390863","989288","2004-01-26","744281000"
"82000854150","9034800131","296110","2000-11-14","443333000"
"82000854150","18ق773","759691","2017-12-26","52181000"
"97691314950","6827431958","607095","1974-11-07","291053000"
"97691314950","53س593","723644","2008-02-08","295886000"
"97691314950","63ط734","735649","1989-06-15","296366000"
"97691314950","75ج661","130750","1999-07-28","290478000"
"13496046492","5693672678","836190","2008-12-26","708895000"
"13496046492","5085327687","362744","1991-09-30","634800000"
"32959347030","6616606170","123979","2008-01-12","395458000"
"32959347030","8034270820","751296","1983-02-09","737918000"
"32959347030","3081349551","386300","1970-01-10","295627000"
"32959347030","56ق070","557651","2000-07-24","168114000"
"32959347030","19ط317","801343","2001-02-13","343402000"
"32959347030","28ط984","678670","1996-09-08","30677000"
"93635039325","88ب676","186347","2016-12-26","298983000"
"93635039325","65ب874","469076","2020-09-12","389778000"
"45573661587","90و633","255875","1982-09-06","280338000"
"45573661587","54ب846","576961","1981-05-18","266858000"
"45573661587","57ب385","794453","1992-10-19","163657000"
"86671653644","80ی735","152231","2010-12-31","285306000"
"86671653644","18س034","892075","2007-03-17","154951000"
"86671653644","10و388","464138","1994-01-11","336593000"
"25195970534","94ی174","246343","1987-09-14","80330000"
"12534352106","19ی222","237839","1981-02-19","126576000"
"44702726421","6616635518","273728","1983-07-02","613017000"
"44702726421","48ق787","558051","1978-02-13","134211000"
"44702726421","99ب184","700839","1993-08-16","126556000"
"66077242822","4625587609","741402","1984-10-05","714120000"
"66077242822","6415603253","588824","2019-08-01","311565000"
"66077242822","23و878","804427","2016-05-25","303988000"
"66077242822","99ی101","337689","1983-05-31","361997000"
"63110664821","5226426146","759414","2011-12-09","327688000"
"63110664821","43ی172","637686","1997-03-07","282156000"
"17792779374","94س935","279075","2019-07-19","131818000"
"17792779374","26ق462","517061","2000-02-17","65585000"
"17792779374","54ی453","218128","1970-06-18","64221000"
"15415279083","74ی658","934277","1974-06-08","286831000"
"15415279083","21ی709","821796","1976-07-21","22285000"
"15415279083","86ب603","712348","2009-09-25","336588000"
"90555451924","5117194269","171613","1986-02-18","693270000"
"90555451924","38ط266","835950","1991-12-21","196624000"
"90555451924","99ب618","784222","1993-02-25","384590000"
"90555451924","14و037","708129","1981-11-26","347124000"
"52992309014","8633658180","128958","2009-08-07","346028000"
"52992309014","8674475262","610111","1987-06-30","458504000"
"52992309014","58س987","699356","1972-10-07","245857000"
"52992309014","14ر551","112291","1977-03-24","249735000"
"52992309014","83و695","928322","1979-01-06","289891000"
"41970053966","7749850356","425906","1983-12-04","724508000"
"41970053966","7125594056","492048","2003-11-18","142049000"
"41970053966","6611588321","409043","1974-10-21","798471000"
"89794839727","3562993104","355850","2020-02-18","625058000"
"89794839727","2485758535","618065","2017-09-24","455407000"
"89794839727","4305917972","370875","2015-05-14","116943000"
"89794839727","88ی332","991618","1994-07-01","360030000"
"98308967325","4579271818","889795","1982-06-14","139972000"
"98308967325","6801659328","298822","2006-04-28","575872000"
"98308967325","1324486132","802422","1971-12-01","121015000"
"98308967325","22ط842","490592","1977-02-15","171664000"
"98308967325","40ق992","931554","2001-03-24","125869000"
"98308967325","86ب559","581879","2002-08-01","356166000"
"80291273416","4320355933","579600","1971-05-04","501803000"
"80291273416","61س031","112709","1994-06-30","127685000"
"80291273416","60ی262","375731","1995-02-16","278826000"
"34168235745","3282061932","835791","2001-04-26","486946000"
"34168235745","85ط306","400191","1974-10-30","309007000"
"84262150558","5457840903","597231","1998-06-13","745563000"
"84262150558","3825212307","379987","1982-05-29","518601000"
"84262150558","9297342129","987352","2007-09-15","593643000"
"31261473966","4468760336","212951","2011-04-13","626105000"
"31261473966","8566161237","831353","1974-12-07","542533000"
"31261473966","1438654145","802564","1986-04-01","450110000"
"31261473966","68ط340","365448","1985-07-21","281474000"
"34825016069","4121207657","837248","1971-11-19","221145000"
"52889899696","2981887037","175741","1980-08-11","254212000"
"52889899696","7687348609","167478","1988-01-05","663173000"
"52889899696","48س734","457262","1991-02-12","394222000"
"52889899696","96ر209","974941","1979-10-06","190181000"
"80272675735","8307360165","845902","1982-04-15","213835000"
"80272675735","1580710698","250076","1992-03-27","488503000"
"80272675735","13ب179","610901","1995-06-03","138881000"
"80272675735","64ب996","696080","1981-10-12","34508000"
"12947531344","2962285106","763602","2011-01-12","370407000"
"12947531344","8400671153","256902","1976-02-07","767407000"
"98684788892","3719914800","992220","1985-09-13","658728000"
"98684788892","9724352234","102065","1973-10-30","606228000"
"98684788892","9008726943","589683","1973-08-06","579059000"
"98684788892","71ق211","606508","2006-06-30","385266000"
"98684788892","64ق576","101372","2007-07-06","249813000"
"98684788892","73ج744","475474","1979-05-29","40646000"
"12548594075","4295061088","994917","1971-12-24","694333000"
"12548594075","8513982132","151115","2008-02-25","312073000"
"12548594075","45و226","194319","1975-05-21","232127000"
"12548594075","10ر469","589938","1978-03-13","63226000"
"12548594075","89و184","993486","1992-01-04","211585000"
"80830006887","9527246905","198991","1987-03-12","320527000"
"80830006887","28ر340","663482","1970-12-06","199580000"
"80830006887","92ق347","378692","1988-01-02","48039000"
"37118616749","1152264546","500577","1987-10-10","768436000"
"37118616749","6440820507","831783","1971-12-01","420373000"
"37118616749","85ج289","537398","1999-01-08","334403000"
"50915981343","91ی514","401453","2019-04-07","221462000"
"70899867168","2668591410","931634","1974-04-09","490376000"
"70899867168","7002674768","816188","2000-06-09","526198000"
"22085682144","9805010879","931128","2001-04-11","561779000"
"22085682144","2402486523","520174","1996-10-09","230993000"
"22085682144","3581635590","501484","2014-07-18","338434000"
"22085682144","79ی136","529246","1991-10-07","99734000"
"49015432775","40ط466","761703","2012-08-12","344580000"
"49015432775","83ج541","548242","2003-03-16","175088000"
"49015432775","52ج035","344423","1982-05-10","243156000"
"33277101546","41ق320","832399","1978-08-06","116534000"
"87327158365","7187101472","651130","1973-07-22","592113000"
"87327158365","59و224","231961","1983-01-09","22931000"
"87327158365","80ط389","678608","2001-09-10","231522000"
"87327158365","35ط410","705845","1995-12-22","184266000"
"77419658243","8358617174","324597","2008-02-12","294831000"
"77419658243","2909180954","178146","2012-04-05","792712000"
"77419658243","9652780651","917356","2013-03-14","273695000"
"69316787843","2479049900","441982","1985-09-09","115318000"
"69316787843","54ی547","370524","1996-01-19","242538000"
"69316787843","36و205","320190","2006-08-31","79570000"
"34850977348","9366439327","406163","1995-10-17","622682000"
"34850977348","8684438467","738050","2005-03-06","347627000"
"34850977348","3618129556","549360","1998-03-06","206488000"
"34850977348","35ط242","115144","1978-11-04","249441000"
"34850977348","94ق504","626561","2001-04-17","286180000"
"34850977348","62و173","408181","2020-05-19","281499000"
"81896478486","6769804395","176669","1992-03-08","782889000"
"11360720749","22و076","299396","1970-05-24","229975000"
"18815594023","4482397802","840627","1990-11-06","313209000"
"18815594023","8270781265","385982","1986-03-13","657010000"
"18815594023","86ب194","491466","2016-10-21","314156000"
"58267872737","4825547627","742087","2008-11-27","762332000"
"58267872737","1402622954","582669","2014-03-12","294440000"
"58267872737","80س720","430983","2003-07-01","191746000"
"58267872737","46ی634","163009","1973-08-24","130713000"
"90557743987","2391793459","939391","2002-11-19","567924000"
"90557743987","1650506603","536350","1999-07-10","175701000"
"90557743987","8529009615","640838","1980-03-26","794926000"
"90557743987","66ر127","456905","1977-03-24","310729000"
"52194733624","4250154644","671865","1971-03-24","194312000"
"52194733624","96و304","345093","2014-05-13","340453000"
"52194733624","85ج829","458046","1983-06-26","392708000"
"96554385148","1042184695","410821","2009-03-10","399604000"
"96554385148","25س733","158901","2019-11-03","219601000"
"77597725998","4060269924","313827","2013-03-19","512646000"
"77597725998","9272473926","262210","1976-04-10","504216000"
"77597725998","2968291165","523762","2009-09-12","235776000"
"77597725998","82ط018","646418","2006-05-22","180838000"
"77597725998","37ب008","551224","2015-08-29","20554000"
"77597725998","24ر231","309982","1988-10-07","105740000"
"26892217248","5925700115","949905","1986-05-20","171447000"
"26892217248","2615049030","828630","1988-07-17","451896000"
"26892217248","79ج608","722669","2005-10-13","369570000"
"84113778087","1346014972","711606","1978-04-09","121310000"
"84113778087","2152856361","245293","1985-09-08","600674000"
"84113778087","9124110204","611338","1985-09-25","620444000"
"84113778087","75ق768","648570","2002-05-26","95484000"
"84113778087","43س840","280732","1972-12-27","50160000"
"84113778087","52ق733","625162","2013-10-13","124662000"
"13257598614","26ط988","632387","2014-06-17","60670000"
"83033141045","2014280988","568218","1989-02-22","773775000"
"83033141045","8683763328","209813","2003-10-29","692920000"
"83033141045","2881957263","172963","2006-01-13","361053000"
"83033141045","68ج656","755980","2019-12-26","296800000"
"89222254681","5432040845","667406","2019-02-01","319032000"
"89222254681","4657635510","565710","2006-12-28","241436000"
"89222254681","4220121592","654637","2004-09-05","315903000"
"89222254681","15ر110","276582","2001-12-22","220580000"
"89222254681","41ر437","248085","1971-07-10","283477000"
"89222254681","66ب585","327299","2005-06-29","38997000"
"18805520041","41ط094","165010","1986-12-01","48267000"
"14640573304","2780070369","947348","1989-05-06","635867000"
"14640573304","9234278214","793218","1992-09-19","196224000"
"14640573304","2414377705","929308","1975-11-05","532899000"
"85106902104","6837885259","412801","2018-11-27","628086000"
"85106902104","59ب205","168430","2001-12-29","301964000"
"90933409080","5893101397","270150","2018-10-29","744272000"
"90933409080","1621803607","652721","1992-06-06","263390000"
"90933409080","94ط473","918423","1998-12-28","186017000"
"36127946968","1314521187","108859","2015-04-29","589441000"
"36127946968","88ج469","954233","1978-07-17","382558000"
"36127946968","69ب846","292385","2009-09-23","386671000"
"36127946968","97ر276","398025","2020-08-07","254405000"
"96177996785","4900884013","660295","1991-01-05","210965000"
"96177996785","99و272","221080","1990-11-22","102934000"
"96177996785","29ی670","701393","2007-07-06","389376000"
"13322585402","1785280226","113372","2007-10-12","614135000"
"13322585402","3086662760","654376","1982-02-21","463464000"
"13322585402","83ی956","655362","1983-10-24","326313000"
"60898787734","5494529179","765322","1982-05-03","479253000"
"60898787734","1824013008","282254","1975-05-19","734348000"
"60898787734","15و057","520987","1997-08-28","363083000"
"60898787734","25ر716","412437","2013-11-27","359568000"
"34541935915","96و671","153190","1973-12-05","253402000"
"34541935915","45ر686","970807","1970-03-15","220171000"
"34541935915","94ج899","903495","1976-06-23","62859000"
"25179180261","2939603860","582476","2007-12-09","514012000"
"25179180261","21س804","619025","1971-01-22","22778000"
"25179180261","87و770","534794","1974-11-07","146741000"
