"from","to","call_id","date","duration"
"09146042109","09582013198","755975","2007-07-28T18:34:17","20:46"
"09696786366","09366309777","410444","1975-11-10T13:54:11","15:26"
"09557396186","09674249923","773424","1989-06-19T11:14:47","14:35"
"09422065916","09904749386","238791","1989-12-22T10:45:28","05:41"
"09218898830","09559892685","301791","1993-07-08T13:09:31","12:38"
"09217536764","09463715958","785788","2000-03-26T13:49:48","07:55"
"09687228551","09617325516","780292","1979-08-16T05:06:10","04:35"
"09239004677","09357581713","944139","2013-12-15T08:43:28","17:17"
"09696212312","09348685478","530910","1998-11-11T10:32:30","00:46"
"09894491379","09964242557","930181","2018-08-09T00:58:46","06:26"
"09974591400","09599727965","336211","1998-02-18T11:41:10","15:44"
"09827764506","09143678999","342588","2006-06-28T03:18:21","20:53"
"09332956330","09257313232","335551","1977-03-21T12:50:00","22:12"
"09193422929","09742792485","566899","2011-12-18T07:52:49","17:23"
"09869973690","09230389124","298160","1974-09-09T17:22:11","22:48"
"09207626736","09489172872","992513","2017-11-04T14:05:22","15:53"
"09230940396","09473210328","698867","1979-01-28T05:43:08","00:48"
"09395956968","09432036313","500678","1998-03-23T04:32:09","08:42"
"09359662453","09544445990","948487","1991-09-29T03:25:06","09:57"
"09949759159","09467915722","190250","2009-03-05T08:33:17","19:12"
"09800299753","09669522504","461916","1988-09-03T11:13:19","09:31"
"09795031810","09708913431","322236","2006-11-22T13:45:35","00:48"
"09622937739","09788383127","684980","1996-08-13T00:07:54","09:20"
"09914954455","09892785494","908260","1979-08-09T21:12:37","12:15"
"09716300891","09659050467","649105","1991-11-15T02:45:40","22:41"
"09327836646","09425126356","157061","2017-09-28T07:30:56","21:15"
"09157028049","09260679187","215184","1971-08-10T07:02:29","05:16"
"09629147048","09730600597","122906","1972-03-26T01:24:32","16:26"
"09892639863","09492848512","133817","2010-04-23T16:41:56","19:47"
"09741959171","09546212143","307662","2011-02-20T04:09:29","07:14"
"09188279948","09765138482","483593","2008-06-26T10:25:43","22:14"
"09869973690","09506248458","785867","2003-07-28T13:07:02","15:10"
"09768073759","09804520076","357817","1985-05-14T00:14:45","06:20"
"09908455227","09734044591","349439","2003-06-22T22:39:14","16:37"
"09118889837","09373882261","422805","1990-07-18T04:36:10","00:45"
"09436879940","09444025914","441105","1991-02-13T12:12:03","22:31"
"09540986600","09721042804","516024","1975-06-25T03:16:47","11:58"
"09229867948","09166088551","164837","2015-04-30T07:45:02","20:49"
"09382582712","09819975892","454707","2003-04-16T04:57:44","18:58"
"09464203345","09239685670","137878","1974-11-12T21:11:11","20:19"
"09734653693","09388014913","601038","2004-04-13T03:58:53","20:14"
"09505913075","09318479549","559928","1974-07-07T03:32:29","23:27"
"09316862359","09868519144","168191","1989-09-13T01:32:28","13:10"
"09141329830","09785040968","279650","2018-07-07T17:51:18","22:54"
"09440904279","09627799666","120575","2010-08-22T04:58:17","03:26"
"09658087458","09155351812","918211","2005-07-04T20:47:58","02:55"
"09139355093","09174298964","285372","1989-07-07T07:50:09","04:39"
"09584674261","09271833626","253320","1996-08-19T10:08:12","08:19"
"09981811192","09677137800","261620","1975-03-09T03:26:55","17:23"
"09694864827","09391971356","903330","1974-07-11T08:36:30","16:13"
"09142911938","09878806217","838178","2015-05-19T15:29:56","10:17"
"09311082107","09279107196","218510","2003-02-17T14:13:42","18:46"
"09306970068","09195755776","558646","2007-12-05T21:04:30","17:41"
"09241300185","09246124174","873317","2008-06-25T14:34:46","20:10"
"09188603818","09907323884","429420","2012-02-15T19:13:15","23:43"
"09810718240","09444393719","746354","1971-11-24T07:39:21","08:41"
"09987816189","09282585165","871470","2007-09-28T21:46:57","03:04"
"09594469034","09865718808","764082","1984-08-21T01:59:25","12:55"
"09660837398","09973593723","758617","1993-06-12T06:52:57","21:18"
"09600145657","09837732194","757982","1999-01-14T06:06:05","18:46"
"09144425547","09974843310","948800","2005-01-24T21:02:18","17:26"
"09693795282","09745691603","527956","1993-09-02T06:49:52","15:25"
"09691533382","09592148551","622015","2006-03-14T06:32:59","21:53"
"09385686462","09159777083","236648","1985-04-11T05:22:10","23:54"
"09896151346","09461778728","224631","1989-02-12T07:19:39","18:16"
"09782344409","09677457606","644867","1977-11-22T12:25:43","06:10"
"09534175904","09928394521","428258","1996-10-22T07:12:01","07:46"
"09271921494","09205943755","219240","2006-03-22T10:18:23","10:34"
"09629300784","09911820764","979514","1987-07-10T05:05:56","02:00"
"09780797417","09530503020","258824","1985-04-17T11:40:57","06:41"
"09852625234","09129202269","695426","1979-10-11T23:38:53","10:33"
"09123527234","09297005557","355294","2011-06-17T05:32:24","03:02"
"09461717227","09147491030","603916","1984-12-06T21:26:12","15:03"
"09483212284","09750091470","587670","1983-12-07T13:14:22","07:27"
"09792680797","09652765476","843954","1994-10-06T09:03:47","04:17"
"09902121424","09219564161","820455","2009-03-03T07:27:43","11:11"
"09570615459","09875864194","328613","1973-10-07T06:12:53","09:02"
"09642714457","09433982839","490238","1989-02-05T23:40:17","01:17"
"09180840234","09586615087","345635","1980-01-06T16:53:49","19:16"
"09746803933","09593508467","237546","1992-01-22T14:17:16","09:59"
"09334861871","09685828615","422500","1986-12-22T08:42:49","16:09"
"09706809562","09532211333","778858","1978-11-18T16:11:04","00:34"
"09247532654","09907411381","817262","2004-07-06T21:34:40","06:29"
"09780742596","09876850442","518638","1996-07-24T22:05:44","21:21"
"09204937449","09253856439","486528","2012-02-22T17:28:23","16:11"
"09355620942","09915607623","163955","1993-01-13T01:51:13","02:30"
"09243550203","09143762114","172212","2001-09-17T15:35:25","02:52"
"09666105336","09647766073","817468","1972-07-18T21:12:22","14:24"
"09779636805","09975612768","253049","2020-06-01T10:33:31","21:05"
"09595470263","09326960786","474255","1984-12-26T09:49:29","19:45"
"09749662923","09204458395","331596","2001-12-09T20:08:15","13:27"
"09101509474","09596792125","146506","2016-11-25T05:30:45","04:53"
"09314280078","09193432675","641469","2015-12-28T07:08:47","18:39"
"09162321181","09217592707","604991","1977-05-16T22:03:30","02:04"
"09867784456","09925165136","480541","2000-06-12T12:24:57","21:48"
"09126134829","09616710850","114982","2009-12-14T15:28:14","01:27"
"09816691896","09288265105","717606","1976-01-17T22:16:19","00:51"
"09604381702","09641244381","106480","2019-01-05T15:03:42","01:50"
"09995921946","09204825920","928202","2006-04-30T13:54:36","19:09"
"09727725675","09356947059","467895","1975-03-25T02:36:10","17:05"
"09628706115","09979249480","862504","2009-11-02T10:07:40","00:43"
"09348688937","09715509556","103487","1997-12-15T11:37:36","13:10"
"09101509474","09720843347","687820","1978-07-17T22:04:18","07:33"
"09223478379","09950852086","770631","2005-02-27T02:11:02","15:03"
"09656600512","09820821383","274050","2018-06-07T07:01:43","03:21"
"09284349390","09212431577","963629","2012-05-08T17:10:42","13:51"
"09572259903","09270536232","525399","1996-07-10T10:40:20","04:05"
"09589974045","09999009321","293047","1999-07-20T23:39:56","00:26"
"09488848686","09967964853","843431","1980-08-14T12:54:19","12:44"
"09825572394","09366281339","948723","1981-11-29T01:40:44","03:17"
"09456611167","09846637662","406836","1990-09-13T04:16:23","08:40"
"09311567524","09215179206","655676","1989-02-17T01:55:38","00:21"
"09338581549","09755284228","489602","1996-02-29T06:49:19","00:55"
"09392434027","09786313336","953895","2010-04-29T03:14:03","00:14"
"09440220101","09397560031","179154","2020-02-10T19:58:04","19:07"
"09735336834","09991730433","410373","1994-02-14T05:31:58","20:17"
"09205244474","09873157550","994353","2005-06-09T00:02:11","13:41"
"09469371763","09316989410","282953","1987-08-04T04:20:28","07:32"
"09574110494","09233491450","974396","1985-06-15T05:47:26","12:52"
"09725159550","09504124168","613786","2020-04-13T18:41:12","07:31"
"09753917384","09758582896","591622","1998-08-30T09:34:21","13:13"
"09621903589","09453163572","314011","1988-01-07T03:35:08","07:02"
"09433192278","09512733528","663664","1984-11-08T04:44:02","01:34"
"09534341444","09969100919","478341","1973-08-31T11:06:04","17:21"
"09130884472","09844091277","312546","1992-06-03T03:44:57","20:17"
"09129945054","09991657138","976700","1998-05-19T16:13:42","05:45"
"09484484612","09334036709","362842","1997-12-14T04:25:27","08:06"
"09172521351","09388952042","175908","1989-06-12T23:24:53","01:39"
"09216827973","09721148303","111642","2007-01-03T17:50:46","13:21"
"09462656007","09882812795","170002","1993-02-14T12:10:59","01:42"
"09537225001","09298137526","187767","1974-07-30T15:42:43","14:36"
"09595506287","09132166328","655532","1972-10-20T07:38:33","15:12"
"09766724207","09644736706","436649","2020-01-09T15:38:35","19:43"
"09940890078","09443868332","701723","1978-03-18T18:48:28","08:54"
"09320466201","09589738512","379124","2011-02-11T16:10:01","15:04"
"09624209810","09755181919","106643","1972-07-16T07:15:51","22:03"
"09324256515","09149269746","807540","1984-10-26T13:56:58","09:37"
"09817262570","09917048605","960071","1998-04-27T13:24:40","06:54"
"09770677618","09797694758","422890","2019-04-21T17:10:43","18:25"
"09601148898","09887752848","148070","1981-06-24T18:48:07","04:03"
"09943065523","09588658548","655953","2019-09-04T11:07:20","12:02"
"09212392408","09211678213","462880","2005-09-05T10:44:44","17:43"
"09912724287","09813085295","235506","1972-04-01T13:10:31","20:42"
"09480211072","09876525427","741446","2007-05-13T09:39:23","02:59"
"09536602580","09407283223","437240","2011-02-25T05:46:02","16:44"
"09492061115","09674828299","574941","2004-11-28T02:59:56","14:11"
"09685644779","09571595177","137702","1977-06-08T09:26:37","06:47"
"09522322321","09555209414","690233","1989-05-25T07:23:32","20:05"
"09241074210","09430561792","765218","2018-07-17T10:42:42","15:50"
"09480923249","09366368541","383993","1994-10-06T03:47:41","21:12"
"09270027370","09869245329","938860","1979-12-28T13:07:50","03:57"
"09373435627","09430376623","570844","1978-01-06T18:55:55","19:24"
"09149527401","09603309615","641290","1993-03-20T08:51:19","20:28"
"09534542046","09393566124","997248","1987-09-12T14:53:03","17:29"
"09268723078","09377537871","824607","2015-05-21T04:03:16","13:57"
"09183365502","09547217402","513318","2013-08-14T02:56:09","04:55"
"09955969007","09970871209","196816","1986-12-29T20:09:17","12:31"
"09257257044","09488600452","705699","2012-07-31T08:23:03","05:57"
"09701274649","09225088981","517895","1975-07-05T05:23:36","17:13"
"09600145657","09409839181","966928","1999-08-23T07:40:47","06:30"
"09838546673","09502343109","490033","2020-07-13T09:22:58","18:13"
"09446318157","09894721760","242979","1997-07-18T21:30:03","19:12"
"09685687795","09128484596","758487","2013-09-18T09:36:17","09:04"
"09284591340","09812344481","397784","2020-09-14T15:59:07","04:52"
"09679614651","09258375451","975353","1978-10-30T09:50:06","06:32"
"09481424325","09529963244","363238","1978-09-10T11:20:12","19:04"
"09599178571","09790399558","845593","1972-11-29T00:06:42","02:54"
"09491390280","09532768715","953021","2003-05-18T22:24:36","13:57"
"09801721720","09964748247","820440","2013-08-23T15:01:24","17:45"
"09576200151","09606483945","375403","1988-02-25T09:31:30","18:12"
"09934385931","09103204735","800060","2005-10-31T00:19:48","21:16"
"09201823147","09869139501","566411","1987-06-02T22:18:45","10:14"
"09330628143","09224920573","809223","2011-01-31T20:12:24","18:43"
"09286546332","09999848480","824641","2014-09-11T21:40:43","19:36"
"09590789191","09282129071","101140","2007-07-28T06:59:20","14:38"
"09414777521","09494428107","611223","1987-07-13T22:16:57","09:43"
"09698911103","09368033165","556670","2002-06-02T20:06:01","17:50"
"09237692748","09354436159","301703","2008-03-15T04:56:51","12:43"
"09989558762","09764709399","701522","1989-04-10T22:32:00","19:09"
"09768838121","09475561905","460875","2016-03-23T09:01:03","14:37"
"09829957803","09972459085","548703","1991-12-30T21:26:33","14:21"
"09788416080","09439139056","328002","2000-03-27T00:27:28","14:29"
"09498405088","09287558997","348235","2004-11-20T06:42:59","09:09"
"09524348868","09169658960","810715","1979-05-16T15:29:49","02:31"
"09629986325","09801842227","332196","1981-04-08T22:06:21","23:45"
"09707756274","09564507205","856771","1991-05-02T18:55:32","18:39"
"09746362822","09522587765","901399","2019-02-12T09:38:23","10:54"
"09993438962","09701999172","272802","1990-10-23T05:58:09","06:38"
"09353050963","09497370948","962978","2004-12-21T14:23:56","15:54"
"09855305483","09213797376","874868","1997-04-03T14:25:43","15:52"
"09212916988","09802929968","597338","2006-10-27T17:08:26","12:21"
"09490379602","09743896302","979860","2006-08-08T02:33:01","20:23"
"09937651066","09262780957","717353","1975-08-21T11:32:19","12:42"
"09452355069","09854449729","126446","1973-06-28T12:46:53","07:26"
"09787786667","09580255270","233405","2004-09-02T10:55:18","14:50"
"09541128225","09375116179","223491","1992-01-27T14:58:40","18:24"
"09348706958","09211678213","466721","2016-11-13T22:19:29","06:20"
"09834622648","09399336734","629287","1982-03-22T13:14:49","13:20"
"09978344264","09136746949","158657","2012-02-24T07:43:45","20:24"
"09766239473","09817354020","357091","2015-04-03T21:33:03","12:33"
"09433903295","09370525580","499313","2001-03-11T18:43:17","09:35"
"09509490633","09488457770","471116","2002-01-26T09:53:08","02:25"
"09693710222","09155643765","261041","1995-07-06T11:57:30","20:19"
"09689231883","09981421697","842327","2020-12-17T05:39:14","06:39"
"09878672698","09266347187","625103","1987-10-21T05:42:16","01:31"
"09456254086","09872499526","143340","2007-12-29T12:53:00","01:14"
"09606509189","09667716232","153988","1986-01-16T04:15:20","09:59"
"09532357650","09637090932","957310","2012-05-05T13:10:37","06:30"
"09117528019","09412616501","917858","1993-09-24T18:41:41","17:07"
"09982024317","09675463952","553876","2007-04-01T06:05:07","00:48"
"09277389073","09770874878","788397","2004-10-20T19:48:32","14:51"
"09663966208","09509490633","685059","1978-02-11T08:50:25","14:01"
"09786172389","09287161753","745722","2011-10-07T15:05:21","07:07"
"09586615087","09332000564","919027","1970-11-19T10:13:28","05:16"
"09809981053","09648911714","234473","2012-12-27T16:18:37","15:12"
"09894299086","09462281987","742363","1970-12-09T21:59:59","23:56"
"09692532388","09449335064","746111","1974-03-17T21:14:03","03:50"
"09433915800","09731142510","268534","1990-12-25T06:56:30","03:54"
"09880319567","09823942631","211830","1972-01-08T19:23:04","15:52"
"09491699503","09143042476","364185","1986-11-21T17:38:08","01:23"
"09799382463","09348087858","202647","1991-04-03T10:35:52","01:35"
"09279708905","09362584348","631641","2001-10-08T18:10:53","16:02"
"09283473391","09552786337","259989","1976-12-30T14:41:38","19:45"
"09239831386","09148613386","791866","1984-09-27T10:57:57","17:48"
"09568885566","09511660471","636175","2001-12-08T19:32:51","12:41"
"09289813512","09989075174","714244","2014-10-16T16:50:41","20:47"
"09656121826","09936042686","505086","1979-06-11T10:51:50","09:03"
"09579011306","09644569092","929452","1983-12-04T07:13:05","11:19"
"09917048605","09628347592","992808","1998-07-18T18:01:28","13:35"
"09155919832","09902112950","200190","2003-02-09T08:23:32","23:46"
"09854734555","09613109961","757427","1976-02-21T19:53:24","01:38"
"09795638003","09576733832","221128","1996-05-15T05:50:16","08:09"
"09928421497","09131700843","456091","1975-05-23T10:12:24","20:02"
"09131835845","09955261784","132934","2005-09-02T01:25:21","07:45"
"09112922342","09202831292","480031","1991-11-01T16:19:48","03:34"
"09839232080","09500888313","798914","2015-01-08T22:37:01","08:22"
"09455361829","09573118886","781585","1987-01-22T20:32:36","11:09"
"09816958685","09506472434","831554","2005-05-22T03:51:11","02:15"
"09592841934","09982922017","248030","1973-04-11T09:49:40","05:07"
"09724076235","09225654009","694701","2003-06-03T14:02:57","11:22"
"09828995380","09765780871","959412","2014-03-28T05:35:29","20:44"
"09311050250","09739925496","547946","2003-09-29T11:57:10","11:45"
"09274344164","09104526916","400444","1972-03-28T12:35:56","03:50"
"09430413592","09766239473","294060","1981-11-02T00:04:26","13:17"
"09242591627","09797531618","230543","1972-03-29T13:14:39","12:48"
"09181544389","09376087511","622942","1988-02-25T12:38:00","19:04"
"09308912671","09762515095","942964","1990-11-23T04:12:59","07:26"
"09383874906","09588426437","932444","1992-04-26T10:18:29","15:03"
"09442630307","09113558578","957782","2013-02-15T16:19:17","01:09"
"09352370674","09520086956","932907","1970-04-01T12:46:13","10:09"
"09695366219","09587314846","195655","1982-10-23T06:36:02","20:18"
"09482750855","09443788426","959790","1982-11-10T13:15:22","20:00"
"09166295813","09973804332","606565","1996-06-10T11:39:02","15:54"
"09420533158","09755842143","965789","2017-05-18T22:50:31","02:38"
"09376332911","09328898140","243203","2015-07-26T02:47:20","04:23"
"09240274622","09255942432","931329","1993-01-06T05:27:44","17:06"
"09671127972","09864796523","840109","1973-07-05T16:03:30","16:05"
"09397994647","09453062044","514743","2011-02-18T18:32:30","18:12"
"09682326481","09853185016","874396","2019-09-11T06:34:31","00:28"
"09381884126","09501784424","453093","2010-11-16T17:14:54","22:18"
"09964407499","09163328693","991671","2009-06-17T06:47:36","16:17"
"09140224894","09187520377","665989","2020-02-14T11:05:50","23:53"
"09329614006","09799779144","259166","2009-10-20T03:00:57","00:35"
"09369766695","09607935610","796441","1974-10-29T06:53:47","22:21"
"09753995463","09163660734","572813","2008-06-10T17:53:54","05:47"
"09508663170","09794709418","274314","1990-12-11T01:03:45","05:21"
"09675654415","09532058085","201285","2001-12-29T22:00:05","19:59"
"09412184224","09987137543","449340","1972-09-23T12:17:55","19:02"
"09519970458","09813085295","492512","2013-01-26T00:50:50","16:30"
"09577513954","09430050381","653093","1989-04-26T01:14:27","13:51"
"09685836609","09383119681","952603","1979-12-09T21:35:02","15:48"
"09367789995","09291856491","315871","2010-01-14T13:51:51","06:53"
"09671277414","09711920161","507650","2011-12-22T02:00:23","02:54"
"09375739929","09291212117","477908","1973-05-05T18:18:08","07:55"
"09255173375","09133678402","650215","2017-04-07T09:12:40","02:40"
"09174567301","09511094025","611155","1998-01-30T15:29:21","04:43"
"09624365871","09293491690","226919","1996-07-31T18:31:31","00:22"
"09790679791","09111955036","255448","1987-02-26T16:11:15","11:58"
"09690497472","09703399821","637819","1971-12-29T18:00:08","01:13"
"09107727531","09996145402","411569","2010-10-13T20:36:59","13:59"
"09753204326","09268470341","459483","1994-04-11T16:19:31","19:07"
"09395609770","09846426257","246366","2020-09-13T23:20:46","06:32"
"09770588603","09187520377","678540","1996-12-18T05:37:55","14:42"
"09631433352","09587874961","420788","2010-10-15T10:32:15","03:42"
"09334672137","09383836305","293650","2020-06-27T20:40:16","00:34"
"09571789307","09348688937","952003","1996-10-09T03:52:22","13:45"
"09664897210","09886968844","887042","1988-12-02T19:05:20","19:31"
"09749303048","09775893280","882026","1981-05-30T03:01:45","10:11"
"09946413485","09904749386","126303","1990-06-14T13:43:42","05:08"
"09556828345","09902172127","491358","1978-12-17T10:02:18","20:02"
"09635506090","09584392034","294266","2012-10-20T16:45:40","05:08"
"09377179184","09130323173","956886","2004-12-13T18:16:07","19:06"
"09603273537","09317423803","109539","1985-11-05T19:11:36","18:06"
"09696325158","09612306581","654395","2009-09-01T08:29:19","00:03"
"09849320281","09311005315","527450","2015-02-05T18:55:13","13:24"
"09235975272","09984603254","848245","1983-07-25T04:03:38","09:11"
"09619052822","09217737280","202817","1993-03-26T07:44:44","20:53"
"09160971992","09540254457","435250","2017-12-11T07:43:15","01:36"
"09321060598","09793885578","593428","1975-01-19T19:47:18","02:01"
"09166078661","09984101043","864507","2018-09-20T18:29:18","16:03"
"09986784971","09270192347","159729","1999-10-19T02:04:13","21:22"
"09872549682","09712487202","324968","1990-03-14T03:06:11","17:15"
"09504090276","09329280096","401934","1993-03-04T14:43:45","09:20"
"09885881784","09600361736","593772","1977-03-06T18:09:33","06:44"
"09352070790","09421666728","988888","2012-06-16T02:46:15","16:21"
"09611460654","09476115693","420658","2017-08-10T16:32:08","22:29"
"09136837519","09420053650","338604","1971-05-19T17:24:39","15:58"
"09470620930","09693747520","602008","2000-07-03T19:41:29","22:04"
"09251507655","09542216002","480836","2016-12-16T07:58:28","23:41"
"09690601166","09870729283","633991","2011-04-23T21:56:47","17:06"
"09879273302","09188774228","844711","1984-01-24T13:18:25","01:39"
"09922437534","09472564514","359235","2000-05-02T04:27:59","00:19"
"09640153651","09776151150","933607","2011-01-01T10:53:23","17:15"
"09488850645","09514824738","892777","2013-06-02T08:34:23","04:46"
"09901843992","09508663170","154765","1983-05-07T17:20:27","04:19"
"09418594263","09674295782","611914","1983-11-24T22:40:33","14:30"
"09684274089","09965550056","522197","1982-07-14T02:42:25","14:36"
"09718592078","09137261967","754271","1978-02-27T17:54:29","06:55"
"09399033086","09475011456","763087","1975-07-15T22:05:20","11:14"
"09692296953","09593081177","349458","2019-08-06T18:36:50","04:13"
"09419200319","09963136256","703049","1996-02-11T07:50:29","23:58"
"09538751239","09453231783","212271","1982-11-25T02:37:56","03:20"
"09921607996","09645018702","181316","1989-11-14T20:44:44","00:10"
"09380137791","09978064995","963622","1999-10-24T17:19:07","23:29"
"09989075174","09652787741","641824","1973-10-29T10:11:33","14:13"
"09806725672","09263331329","262722","1979-05-02T09:16:03","08:33"
"09385686462","09368820040","407191","1995-07-12T16:46:55","13:08"
"09742363829","09316862359","682090","2008-08-27T08:44:47","16:16"
"09314434965","09565286486","911628","1981-10-30T09:03:36","19:21"
"09868997941","09132860727","644365","2013-03-27T13:13:06","02:27"
"09972388823","09892955418","137736","2000-11-09T01:32:03","02:24"
"09700401152","09705163121","201088","1979-03-27T00:45:07","18:29"
"09922241273","09848649528","131725","2001-12-11T03:08:21","22:57"
"09260886508","09602110013","216271","1985-01-06T11:52:15","19:38"
"09946413485","09595867732","202436","1993-01-14T10:13:15","23:10"
"09305167892","09812207882","972687","1974-01-04T08:19:07","06:29"
"09583733916","09850148801","608087","1997-12-22T09:06:19","13:10"
"09106147389","09933233562","611368","2004-04-27T06:16:01","19:41"
"09901754518","09260771411","182928","1973-05-25T11:09:08","01:59"
"09437547221","09566687437","952931","2001-05-27T12:09:24","20:50"
"09738943133","09505551796","431931","1996-06-12T17:20:49","20:27"
"09235017423","09884641297","543846","1972-09-20T01:36:39","16:49"
"09952696719","09216827973","107680","2001-01-01T12:26:35","10:00"
"09660927148","09543981667","935069","1999-02-20T20:20:16","00:22"
"09841064791","09392693016","112544","1983-10-19T11:37:13","10:31"
"09666203271","09921643700","585690","1992-07-13T11:51:26","21:38"
"09119014829","09715509556","576549","1976-12-04T00:57:49","09:34"
"09899900888","09710846144","589965","1984-04-02T08:11:48","01:30"
"09813043440","09672698896","792330","2002-01-26T05:08:48","04:54"
"09917048605","09411688533","514653","2020-10-26T10:46:15","13:19"
"09344541642","09890611839","677730","2008-05-25T19:27:21","22:04"
"09257284323","09987426807","102717","1978-06-17T14:33:30","16:28"
"09243066189","09293069052","534506","1996-12-22T01:57:59","06:06"
"09675387175","09151940832","865776","2014-08-25T18:05:09","10:08"
"09724052537","09120500686","602400","1972-08-31T07:15:53","11:37"
"09802907006","09304420470","980104","1975-07-17T16:26:16","11:02"
"09229304740","09439285062","854778","1972-05-13T17:56:07","02:05"
"09467790872","09904905251","814327","2007-05-08T10:16:05","19:23"
"09197761913","09989973165","803576","2006-07-07T13:01:05","09:48"
"09744460351","09520145091","287600","1983-01-21T07:15:22","03:55"
"09831490585","09425037866","425241","1974-08-17T08:43:11","06:37"
"09628149336","09284537555","325048","1999-05-10T12:52:14","10:19"
"09939940803","09184108269","286514","2000-02-27T12:30:27","20:09"
"09798280264","09828920822","180755","2011-09-28T09:49:06","22:21"
"09941402375","09566236959","166633","1982-01-13T21:39:00","21:12"
"09682326481","09440625211","106463","1988-10-23T02:01:07","00:25"
"09258242967","09570244416","493368","1996-06-05T16:22:54","06:42"
"09659100417","09768137669","648336","1983-10-10T06:33:18","14:30"
"09157757071","09528845319","636145","1977-02-21T18:46:17","14:09"
"09339689124","09443586398","224053","1976-01-05T06:38:20","00:18"
"09151884901","09288565043","905958","1988-10-25T06:48:48","23:33"
"09877278173","09342771767","524227","1974-06-26T09:15:35","22:56"
"09777028845","09138939912","683338","2017-12-22T17:21:45","17:47"
"09524677671","09591413999","691340","1980-10-18T12:58:47","02:11"
"09435769912","09144356750","441159","2015-11-05T10:06:40","22:54"
"09359287490","09734433891","634349","2001-04-30T05:56:59","10:50"
"09318760783","09559734042","994800","1982-10-08T16:13:08","23:02"
"09578119850","09239026644","500913","1987-04-20T02:38:06","01:07"
"09761353482","09197819569","760281","1987-12-25T18:16:42","00:54"
"09328890725","09142313982","171520","1985-01-21T08:44:27","12:06"
"09574079397","09256680334","520068","2013-07-14T05:47:40","13:31"
"09454871051","09855876004","702748","2015-04-18T09:01:56","09:32"
"09111044173","09676581665","374717","1976-03-02T20:35:40","00:28"
"09367125607","09430561792","664237","2003-03-21T09:24:37","14:31"
"09636248685","09511951417","870245","1972-05-08T19:46:31","16:09"
"09145580286","09104017635","512412","1998-02-06T19:24:38","03:54"
"09356978858","09942439158","319856","1997-06-26T22:10:19","23:00"
"09945157130","09659058153","437340","2019-05-09T16:27:48","01:36"
"09681139020","09752177608","524486","1983-10-26T18:17:50","16:42"
"09988333034","09800154854","203473","2006-05-05T10:05:39","09:16"
"09461540483","09313538581","621429","2005-11-29T02:14:38","11:57"
"09881325059","09480740768","409027","2005-05-11T06:17:01","16:53"
"09416257051","09361588481","106663","2013-10-19T19:55:20","20:30"
"09551272118","09120500686","346075","1973-12-14T00:26:40","22:18"
"09639979747","09538270418","776463","2020-01-30T21:26:30","01:36"
"09505913075","09639462255","850469","1976-09-05T15:35:25","06:43"
"09347070294","09154296634","571863","2018-08-10T04:28:33","06:44"
"09805738733","09953246449","536211","1984-08-17T14:55:55","13:08"
"09302490667","09367790695","290755","1991-03-01T03:59:00","11:18"
"09158030922","09558028295","501217","1978-10-05T22:50:12","07:13"
"09340860913","09702964050","711526","1993-08-19T23:28:26","02:01"
"09996973999","09303224584","777505","1990-07-10T02:17:37","01:58"
"09894138255","09633232966","792385","2002-04-03T00:23:12","20:14"
"09184754379","09632873125","582351","1986-08-04T11:50:54","22:44"
"09601796589","09580038147","520031","2016-06-09T06:55:25","07:05"
"09186686853","09743894069","494136","1976-01-09T08:57:06","00:56"
"09666438151","09824890754","759826","2017-04-25T00:17:14","17:23"
"09839001196","09347903594","237060","1992-05-12T22:20:08","02:35"
"09172865758","09350739957","728556","2014-07-18T11:14:43","22:54"
"09680470012","09674848156","649134","1970-05-09T05:17:40","01:48"
"09650730679","09107394317","614186","2018-03-16T06:39:36","03:17"
"09414756147","09823102307","405067","1986-09-15T15:20:22","21:57"
"09700013699","09490476946","508977","1978-07-23T18:54:50","11:10"
"09734161304","09614473147","578867","1979-04-20T00:16:14","03:51"
"09632972704","09248729579","203815","1970-07-29T15:42:10","21:08"
"09983912920","09284349390","164742","1999-10-28T14:38:49","10:01"
"09690817628","09834084037","326731","1978-11-11T12:36:54","14:31"
"09500113683","09727631534","985757","2011-07-16T19:39:47","03:46"
"09546428048","09491339508","188829","1997-07-22T17:02:45","10:48"
"09544725140","09268158077","264258","1983-01-21T11:12:30","21:50"
"09352623290","09797441236","814187","1976-06-07T14:41:47","23:50"
"09588502815","09731254388","679500","1992-04-01T14:38:17","01:06"
"09184967910","09120500686","747791","1970-09-16T17:21:32","04:16"
"09395057745","09411688533","522973","2010-01-17T11:45:29","06:03"
"09734433891","09974816406","232221","2000-03-28T09:10:14","23:22"
"09742898525","09557112424","505966","2002-07-03T05:30:08","05:53"
"09600361736","09560514034","578220","1975-05-27T13:23:17","11:31"
"09434098961","09741969391","326973","1993-02-05T16:42:02","18:39"
"09950428626","09781523549","480042","1970-07-07T22:49:23","02:53"
"09571595177","09446647270","149870","1996-07-03T04:24:02","00:43"
"09411902064","09276915776","820411","1983-04-29T06:16:57","00:08"
"09840152222","09449801452","310110","1976-02-20T03:31:41","12:12"
"09158030922","09886485090","692759","2003-06-22T04:10:23","06:31"
"09196331731","09291080239","506337","1987-06-24T10:22:24","23:13"
"09823229399","09808607320","548459","1990-09-22T01:34:30","03:26"
"09484636985","09300674397","638166","1970-01-15T08:23:13","15:13"
"09146030995","09115431697","799556","1998-11-24T08:29:50","09:45"
